id,turn,score
459272,3,22.266
510027,1,21.688
510027,2,26.031
510027,3,24.312
121612,1,19.609
206622,1,25.234
206622,2,29.578
206622,3,23.781
177572,1,25.469
177572,2,25.766
317806,1,20.781
317806,2,20.031
392687,1,24.25
392687,2,20.516
392687,3,21.766
313345,1,27.953
313345,2,26.375
422921,1,28.859
422921,2,24.812
422921,3,18.234
566041,1,23.922
566041,2,21.828
175584,1,27.609
175584,2,17.891
175584,3,26.75
13914,1,24.469
465825,1,21.906
80932,1,20.078
80932,2,20.609
456782,1,25.266
456782,2,22.422
456782,3,20.984
309,1,27.281
309,2,19.562
45999,1,20.328
45999,2,19.266
45999,3,19.312
560311,1,23.75
26735,1,26.078
26735,2,26.203
26735,3,24.391
543942,1,25.906
55458,1,20.125
515743,1,21.625
515743,2,23.766
293027,1,23.469
90145,1,26.281
140513,1,20.609
140513,2,27.203
319096,1,24.969
319096,2,25.484
393224,1,22.281
393224,2,22.156
122896,1,24.609
415314,1,26.078
415314,2,27.422
75065,1,24.422
75065,2,27.203
75065,3,19.062
483587,1,24.406
483587,2,19.594
393375,1,27.469
393375,2,23.547
341070,1,23.312
237569,1,26.609
237569,2,27.391
237569,3,26.297
253975,1,27.734
557105,1,24.453
557105,2,28.594
557105,3,20.344
77596,1,22.188
7730,1,24.625
7730,2,27.859
369969,1,25.0
369969,2,26.859
399759,1,24.438
399759,2,25.766
57357,1,25.812
57357,2,28.344
57357,3,23.406
553827,1,26.141
193680,1,25.656
358868,1,22.578
535902,1,23.391
302107,1,26.469
302107,2,19.375
158548,1,24.922
158548,2,27.609
458821,1,26.469
17320,1,23.969
17320,2,21.688
17320,3,22.875
491430,1,24.656
163114,1,24.359
163114,2,27.047
493074,1,25.859
493074,2,25.141
493074,3,22.016
417830,1,22.984
417830,2,17.25
417830,3,21.766
299200,1,24.047
299200,2,18.438
299200,3,18.984
134290,1,23.391
134290,2,22.969
234956,1,26.25
234956,2,25.0
234956,3,16.578
357220,1,21.531
102724,1,27.469
150812,1,30.156
308507,1,20.312
308507,2,24.547
308507,3,24.484
91839,1,22.188
142510,1,28.078
142510,2,22.766
187866,1,21.703
187866,2,23.906
96497,1,22.828
453302,1,21.312
410182,1,25.453
92009,1,24.453
92009,2,20.625
92009,3,23.938
29324,1,25.516
538741,1,23.5
538741,2,24.578
25139,1,29.969
465301,1,25.156
563122,1,24.422
563122,2,20.906
563122,3,24.109
426040,1,23.641
468505,1,26.656
100081,1,21.25
100081,2,25.984
100081,3,24.0
429011,1,24.312
429011,2,19.516
429011,3,20.281
204863,1,21.516
24585,1,19.109
254387,1,20.891
291614,1,23.938
291614,2,20.828
536073,1,27.438
536073,2,22.578
536073,3,25.75
129587,1,25.297
129587,2,20.547
129587,3,24.0
34,1,27.656
34,2,28.031
39480,1,21.594
134597,1,30.031
134597,2,23.562
6484,1,20.344
6484,2,23.125
6484,3,20.906
393271,1,28.203
417832,1,26.391
262161,1,29.516
262161,2,20.359
262161,3,22.281
529376,1,19.609
529376,2,24.656
529376,3,20.641
240967,1,26.797
240967,2,25.5
335479,1,21.375
249441,1,22.891
249441,2,22.938
158726,1,25.062
158726,2,24.203
221427,1,29.125
5434,1,22.984
5434,2,24.562
5434,3,21.953
270186,1,21.984
407550,1,27.656
315319,1,25.734
315319,2,25.078
49,1,21.828
49,2,20.812
49,3,18.734
106508,1,26.781
106508,2,23.578
148240,1,21.469
148240,2,21.234
50507,1,23.016
50507,2,23.141
409181,1,20.297
54492,1,19.094
54492,2,18.672
54492,3,21.531
359569,1,26.688
112286,1,25.875
112286,2,16.531
112286,3,13.688
294973,1,24.812
294973,2,24.234
294973,3,22.734
90192,1,22.719
90192,2,25.938
111376,1,27.516
475645,1,24.297
475645,2,21.766
229301,1,28.844
229301,2,27.406
229301,3,15.469
352426,1,21.125
352426,2,25.734
352426,3,18.172
416315,1,27.062
416315,2,23.5
189893,1,27.609
189893,2,21.875
7996,1,21.703
7996,2,22.25
7996,3,23.703
460254,1,20.938
147546,1,21.828
565012,1,25.75
565012,2,24.078
512576,1,23.469
512576,2,22.406
512576,3,23.516
204837,1,19.312
214848,1,25.516
214848,2,23.375
570297,1,25.625
357865,1,25.531
357865,2,28.688
357865,3,24.25
142400,1,22.953
142400,2,22.797
265748,1,27.562
265748,2,27.094
265748,3,19.875
398575,1,23.812
398575,2,26.156
398575,3,19.266
15653,1,27.562
475195,1,24.359
475195,2,30.25
519172,1,21.875
519172,2,19.672
519172,3,23.547
376859,1,26.797
395040,1,19.484
130518,1,24.422
130518,2,23.984
403265,1,24.703
403265,2,22.453
403265,3,26.219
580685,1,23.047
580685,2,22.656
580685,3,24.156
207833,1,28.578
334809,1,24.156
381199,1,25.172
381199,2,30.047
177824,1,24.078
177824,2,21.078
177824,3,24.609
129062,1,17.219
129062,2,17.359
129062,3,25.812
203920,1,28.391
184184,1,24.891
184184,2,25.766
428304,1,25.734
428304,2,26.5
31749,1,25.984
524924,1,24.391
524924,2,25.469
524924,3,22.219
190360,1,26.016
190360,2,23.891
190360,3,23.484
381112,1,23.703
381112,2,25.922
381112,3,21.484
182759,1,21.516
182759,2,19.734
182759,3,17.453
44437,1,24.391
44437,2,25.469
151,1,21.172
480776,1,22.078
480776,2,22.875
50151,1,22.844
50151,2,26.766
50151,3,22.219
211860,1,21.656
211860,2,18.906
496215,1,20.312
496215,2,16.828
155790,1,25.375
155790,2,19.453
155790,3,24.75
236599,1,21.125
513580,1,24.719
577847,1,20.828
577847,2,20.359
577847,3,20.359
523394,1,23.312
139276,1,23.609
