id,turn,score
265748,3,20.969
398575,1,23.594
398575,2,27.266
398575,3,19.578
15653,1,28.469
475195,1,24.062
475195,2,30.234
519172,1,22.281
519172,2,19.609
519172,3,23.172
376859,1,25.25
395040,1,19.141
130518,1,26.016
130518,2,25.219
403265,1,26.516
403265,2,22.703
403265,3,26.469
580685,1,23.25
580685,2,22.703
580685,3,23.734
207833,1,29.203
334809,1,23.844
381199,1,25.984
381199,2,28.891
177824,1,25.516
177824,2,21.125
177824,3,26.562
129062,1,18.359
129062,2,18.609
129062,3,27.0
203920,1,28.672
184184,1,25.531
184184,2,26.422
428304,1,25.359
428304,2,26.75
31749,1,27.422
524924,1,25.109
524924,2,23.797
524924,3,21.531
190360,1,26.375
190360,2,24.281
190360,3,24.375
381112,1,23.391
381112,2,27.016
381112,3,22.484
182759,1,22.562
182759,2,21.516
182759,3,19.031
44437,1,23.125
44437,2,24.641
151,1,20.812
480776,1,21.547
480776,2,22.219
50151,1,23.812
50151,2,27.594
50151,3,22.234
211860,1,20.797
211860,2,19.047
496215,1,20.438
496215,2,16.797
155790,1,26.156
155790,2,19.344
155790,3,24.594
236599,1,20.828
513580,1,24.062
577847,1,20.219
577847,2,20.781
577847,3,20.562
523394,1,24.484
139276,1,23.719
