id,turn,score
190360,1,25.547
190360,2,24.188
190360,3,22.969
381112,1,24.109
381112,2,23.922
381112,3,22.484
182759,1,21.766
182759,2,23.281
182759,3,21.828
44437,1,24.766
44437,2,25.484
151,1,22.266
480776,1,23.188
480776,2,22.469
50151,1,22.766
50151,2,25.734
50151,3,22.609
211860,1,22.172
211860,2,21.219
496215,1,24.172
496215,2,19.141
155790,1,25.062
155790,2,21.812
155790,3,24.859
236599,1,19.703
513580,1,21.484
577847,1,21.125
577847,2,23.328
577847,3,22.328
523394,1,24.812
139276,1,22.734
