id,turn,score
54492,3,21.312
359569,1,26.109
112286,1,23.969
112286,2,19.703
112286,3,19.734
294973,1,26.531
294973,2,22.906
294973,3,22.891
90192,1,23.75
90192,2,26.422
111376,1,25.875
475645,1,25.047
475645,2,24.109
229301,1,27.156
229301,2,25.812
229301,3,20.984
352426,1,22.359
352426,2,25.625
352426,3,20.844
416315,1,26.516
416315,2,22.922
189893,1,26.516
189893,2,23.656
7996,1,22.516
7996,2,22.547
7996,3,24.984
460254,1,22.625
147546,1,21.734
565012,1,24.375
565012,2,23.031
512576,1,24.734
512576,2,24.406
512576,3,23.438
204837,1,22.859
214848,1,26.031
214848,2,23.797
570297,1,24.797
357865,1,24.375
357865,2,27.359
357865,3,25.781
142400,1,22.016
142400,2,21.906
265748,1,26.359
265748,2,26.906
265748,3,23.844
398575,1,23.672
398575,2,24.922
398575,3,21.609
15653,1,26.438
475195,1,26.688
475195,2,28.375
519172,1,22.359
519172,2,21.516
519172,3,24.109
376859,1,26.422
395040,1,20.828
130518,1,23.391
130518,2,24.844
403265,1,26.0
403265,2,22.5
403265,3,24.266
580685,1,22.453
580685,2,21.891
580685,3,22.891
207833,1,28.562
334809,1,23.219
381199,1,25.016
381199,2,26.703
177824,1,25.844
177824,2,22.969
177824,3,26.031
129062,1,22.297
129062,2,20.453
129062,3,27.547
203920,1,25.25
184184,1,24.219
184184,2,26.25
428304,1,23.234
428304,2,27.062
31749,1,25.656
524924,1,22.938
524924,2,23.453
524924,3,22.406
190360,1,25.953
190360,2,24.312
190360,3,23.328
381112,1,23.891
381112,2,24.062
381112,3,22.219
182759,1,21.656
182759,2,23.531
182759,3,22.062
44437,1,24.406
44437,2,25.312
151,1,22.219
480776,1,23.094
480776,2,22.766
50151,1,22.781
50151,2,25.547
50151,3,22.453
211860,1,22.609
211860,2,21.297
496215,1,24.359
496215,2,18.625
155790,1,25.344
155790,2,21.859
155790,3,25.016
236599,1,19.828
513580,1,21.578
577847,1,21.047
577847,2,23.312
577847,3,22.141
523394,1,25.031
139276,1,22.781
