id,turn,score
273560,3,22.344
308192,1,24.688
308192,2,24.109
102625,1,19.344
102625,2,24.906
102625,3,24.469
25989,1,27.688
25989,2,24.188
25989,3,18.562
291861,1,27.828
311326,1,27.406
336015,1,22.594
336015,2,18.922
336015,3,23.312
153639,1,28.562
153639,2,25.188
153639,3,23.906
184384,1,26.516
509416,1,20.172
292451,1,22.562
292451,2,26.594
292451,3,17.859
219590,1,24.297
219590,2,27.656
67269,1,25.859
67269,2,25.906
333551,1,23.141
333551,2,21.672
333551,3,21.875
501972,1,27.828
501972,2,27.156
501972,3,20.766
221222,1,31.031
365258,1,22.719
365258,2,23.438
465545,1,27.531
581668,1,21.859
109776,1,21.141
109776,2,25.828
357903,1,23.531
357903,2,23.812
108871,1,24.5
108871,2,22.156
194956,1,25.188
194956,2,21.609
194956,3,21.094
520480,1,27.0
574250,1,24.531
450597,1,23.5
450597,2,24.391
450597,3,20.797
267300,1,27.578
267300,2,23.859
270650,1,24.859
215135,1,23.875
215135,2,26.312
215135,3,27.469
417814,1,23.266
452122,1,23.031
544114,1,25.312
544114,2,20.375
544114,3,27.656
98385,1,24.719
98385,2,25.25
98385,3,22.156
540816,1,26.469
356888,1,26.75
356888,2,22.719
356888,3,28.391
266961,1,23.172
266961,2,19.969
266961,3,29.516
853,1,24.672
853,2,20.234
853,3,23.281
145741,1,22.578
459272,1,22.234
459272,2,22.812
459272,3,22.062
510027,1,22.594
510027,2,27.641
510027,3,25.297
121612,1,20.219
206622,1,24.922
206622,2,29.234
206622,3,25.891
177572,1,27.062
177572,2,26.078
317806,1,22.391
317806,2,21.0
392687,1,26.109
392687,2,18.344
392687,3,22.891
313345,1,28.844
313345,2,26.781
422921,1,29.281
422921,2,26.344
422921,3,18.844
566041,1,25.422
566041,2,25.719
175584,1,28.469
175584,2,18.969
175584,3,27.0
13914,1,25.703
465825,1,22.234
80932,1,20.766
80932,2,21.422
456782,1,25.984
456782,2,23.703
456782,3,22.375
309,1,27.031
309,2,21.953
45999,1,22.312
45999,2,21.359
45999,3,20.219
560311,1,22.438
26735,1,27.172
26735,2,27.328
26735,3,25.312
543942,1,25.859
55458,1,21.844
515743,1,22.188
515743,2,24.828
293027,1,23.188
90145,1,25.203
140513,1,20.375
140513,2,30.859
319096,1,23.969
319096,2,24.469
393224,1,23.312
393224,2,22.75
122896,1,24.516
415314,1,26.047
415314,2,28.297
75065,1,25.734
75065,2,27.844
75065,3,19.469
483587,1,25.016
483587,2,20.234
393375,1,26.547
393375,2,23.469
341070,1,22.938
237569,1,25.766
237569,2,27.891
237569,3,25.422
253975,1,25.719
557105,1,24.828
557105,2,27.547
557105,3,21.203
77596,1,22.594
7730,1,24.75
7730,2,27.438
369969,1,25.188
369969,2,25.594
399759,1,27.25
399759,2,25.891
57357,1,26.484
57357,2,27.047
57357,3,23.531
553827,1,26.562
193680,1,25.875
358868,1,22.859
535902,1,23.078
302107,1,26.5
302107,2,20.203
158548,1,26.281
158548,2,25.875
458821,1,27.328
17320,1,24.797
17320,2,22.859
17320,3,23.594
491430,1,25.641
163114,1,25.391
163114,2,27.031
493074,1,27.125
493074,2,26.406
493074,3,22.609
417830,1,22.781
417830,2,19.531
417830,3,22.891
299200,1,24.875
299200,2,20.344
299200,3,19.703
134290,1,23.406
134290,2,24.016
234956,1,26.984
234956,2,25.922
234956,3,17.688
357220,1,23.375
102724,1,27.031
150812,1,28.406
308507,1,22.406
308507,2,24.469
308507,3,25.469
91839,1,22.031
142510,1,25.906
142510,2,23.625
187866,1,22.203
187866,2,23.297
96497,1,23.609
453302,1,21.938
410182,1,25.75
92009,1,25.688
92009,2,21.844
92009,3,24.75
29324,1,27.047
538741,1,24.344
538741,2,25.578
25139,1,29.594
465301,1,24.641
563122,1,23.406
563122,2,20.969
563122,3,25.109
426040,1,24.0
468505,1,26.016
100081,1,22.688
100081,2,24.438
100081,3,23.469
429011,1,25.891
429011,2,22.172
429011,3,22.922
204863,1,22.406
24585,1,21.469
254387,1,21.953
291614,1,25.484
291614,2,22.656
536073,1,24.906
536073,2,23.875
536073,3,25.922
129587,1,26.281
129587,2,20.844
129587,3,24.594
34,1,27.812
34,2,28.047
39480,1,22.109
134597,1,27.375
134597,2,26.016
6484,1,21.938
6484,2,23.781
6484,3,22.969
393271,1,23.422
417832,1,24.391
262161,1,29.766
262161,2,20.625
262161,3,23.0
529376,1,21.266
529376,2,22.672
529376,3,22.781
240967,1,27.203
240967,2,25.906
335479,1,22.859
249441,1,23.766
249441,2,22.172
158726,1,26.328
158726,2,24.266
221427,1,29.266
5434,1,24.203
5434,2,24.094
5434,3,20.953
270186,1,22.25
407550,1,29.25
315319,1,25.078
315319,2,26.312
49,1,22.969
49,2,19.812
49,3,20.328
106508,1,26.344
106508,2,25.594
148240,1,21.906
148240,2,21.797
50507,1,23.547
50507,2,24.453
409181,1,21.438
54492,1,22.422
54492,2,21.016
54492,3,22.109
359569,1,27.656
112286,1,25.547
112286,2,18.969
112286,3,17.562
294973,1,27.781
294973,2,24.406
294973,3,23.688
90192,1,24.547
90192,2,27.734
111376,1,28.5
475645,1,25.641
475645,2,23.797
229301,1,28.297
229301,2,26.781
229301,3,18.188
352426,1,21.219
352426,2,27.562
352426,3,18.516
416315,1,26.516
416315,2,24.203
189893,1,28.172
189893,2,22.609
7996,1,22.578
7996,2,23.125
7996,3,21.484
460254,1,21.984
147546,1,23.109
565012,1,25.953
565012,2,25.688
512576,1,24.156
512576,2,23.109
512576,3,24.797
204837,1,21.391
214848,1,27.391
214848,2,22.906
570297,1,25.797
357865,1,26.078
357865,2,27.797
357865,3,25.891
142400,1,23.406
142400,2,23.391
265748,1,27.812
265748,2,28.734
265748,3,20.391
398575,1,25.719
398575,2,26.703
398575,3,22.344
15653,1,28.547
475195,1,25.75
475195,2,30.438
519172,1,22.469
519172,2,19.484
519172,3,23.0
376859,1,26.328
395040,1,19.984
130518,1,26.266
130518,2,25.469
403265,1,25.906
403265,2,21.109
403265,3,26.5
580685,1,23.75
580685,2,21.781
580685,3,23.656
207833,1,29.922
334809,1,24.672
381199,1,26.469
381199,2,29.469
177824,1,26.219
177824,2,22.141
177824,3,28.188
129062,1,20.688
129062,2,18.828
129062,3,27.234
203920,1,26.922
184184,1,24.797
184184,2,28.375
428304,1,24.828
428304,2,28.031
31749,1,27.594
524924,1,24.141
524924,2,24.219
524924,3,21.609
190360,1,26.453
190360,2,24.641
190360,3,25.031
381112,1,25.234
381112,2,25.812
381112,3,21.203
182759,1,22.5
182759,2,23.047
182759,3,21.078
44437,1,23.828
44437,2,25.297
151,1,21.625
480776,1,22.891
480776,2,24.141
50151,1,23.703
50151,2,26.75
50151,3,23.156
211860,1,20.875
211860,2,20.031
496215,1,21.375
496215,2,18.875
155790,1,26.188
155790,2,20.172
155790,3,24.562
236599,1,21.062
513580,1,23.016
577847,1,22.328
577847,2,23.484
577847,3,22.984
523394,1,24.797
139276,1,23.188
