id,turn,score
496215,1,20.578
496215,2,18.812
155790,1,26.031
155790,2,20.75
155790,3,25.297
236599,1,22.422
513580,1,23.266
577847,1,24.156
577847,2,23.0
577847,3,21.781
523394,1,25.734
139276,1,22.891
