id,turn,score
142585,1,22.594
273560,1,21.828
273560,2,27.844
273560,3,22.984
308192,1,26.75
308192,2,24.219
102625,1,20.906
102625,2,22.781
102625,3,23.094
25989,1,28.562
25989,2,22.062
25989,3,16.719
291861,1,27.5
311326,1,26.328
336015,1,23.734
336015,2,19.594
336015,3,22.156
153639,1,27.484
153639,2,26.719
153639,3,22.109
184384,1,25.969
509416,1,22.25
292451,1,24.688
292451,2,26.484
292451,3,18.547
219590,1,22.797
219590,2,27.078
67269,1,25.016
67269,2,22.438
333551,1,22.984
333551,2,21.234
333551,3,22.781
501972,1,28.094
501972,2,25.797
501972,3,19.922
221222,1,28.781
365258,1,20.375
365258,2,23.469
465545,1,24.547
581668,1,23.281
109776,1,20.609
109776,2,25.078
357903,1,24.109
357903,2,25.703
108871,1,22.734
108871,2,21.219
194956,1,24.078
194956,2,18.906
194956,3,20.188
520480,1,23.906
574250,1,24.938
450597,1,23.547
450597,2,23.734
450597,3,20.656
267300,1,24.875
267300,2,23.594
270650,1,23.297
215135,1,24.109
215135,2,24.281
215135,3,27.938
417814,1,25.203
452122,1,25.812
544114,1,27.109
544114,2,20.5
544114,3,25.703
98385,1,21.594
98385,2,25.328
98385,3,23.547
540816,1,28.125
356888,1,25.344
356888,2,24.859
356888,3,26.297
266961,1,23.109
266961,2,20.766
266961,3,27.297
853,1,25.5
853,2,19.859
853,3,24.766
145741,1,24.234
459272,1,23.188
459272,2,22.047
459272,3,22.0
510027,1,22.594
510027,2,25.141
510027,3,24.641
121612,1,20.203
206622,1,25.0
206622,2,27.969
206622,3,24.203
177572,1,26.312
177572,2,26.484
317806,1,21.375
317806,2,21.031
392687,1,26.188
392687,2,21.219
392687,3,21.0
313345,1,27.828
313345,2,27.203
422921,1,28.266
422921,2,28.781
422921,3,19.938
566041,1,29.391
566041,2,26.219
175584,1,27.531
175584,2,19.594
175584,3,25.594
13914,1,25.844
465825,1,20.875
80932,1,21.641
80932,2,23.188
456782,1,27.797
456782,2,24.125
456782,3,22.266
309,1,27.516
309,2,22.938
45999,1,20.531
45999,2,22.719
45999,3,19.656
560311,1,23.156
26735,1,27.359
26735,2,24.359
26735,3,25.953
543942,1,24.203
55458,1,21.125
515743,1,21.172
515743,2,24.859
293027,1,24.766
90145,1,26.422
140513,1,19.781
140513,2,28.516
319096,1,23.375
319096,2,25.656
393224,1,24.328
393224,2,23.781
122896,1,20.859
415314,1,23.891
415314,2,25.797
75065,1,26.109
75065,2,27.25
75065,3,19.438
483587,1,24.578
483587,2,20.109
393375,1,26.234
393375,2,25.812
341070,1,23.562
237569,1,25.062
237569,2,29.281
237569,3,26.375
253975,1,24.188
557105,1,23.156
557105,2,26.688
557105,3,19.984
77596,1,23.0
7730,1,23.531
7730,2,28.062
369969,1,26.125
369969,2,24.391
399759,1,25.422
399759,2,23.906
57357,1,29.078
57357,2,25.516
57357,3,23.406
553827,1,26.688
193680,1,26.328
358868,1,23.812
535902,1,22.75
302107,1,26.312
302107,2,21.156
158548,1,24.328
158548,2,25.844
458821,1,27.703
17320,1,25.891
17320,2,18.938
17320,3,23.656
491430,1,24.328
163114,1,26.688
163114,2,24.734
493074,1,22.297
493074,2,23.297
493074,3,22.109
417830,1,23.422
417830,2,20.188
417830,3,21.109
299200,1,20.562
299200,2,20.25
299200,3,20.672
134290,1,24.156
134290,2,23.656
234956,1,26.641
234956,2,23.234
234956,3,19.453
357220,1,24.203
102724,1,22.891
150812,1,27.797
308507,1,23.078
308507,2,22.609
308507,3,23.953
91839,1,23.578
142510,1,25.844
142510,2,22.297
187866,1,23.469
187866,2,25.766
96497,1,25.453
453302,1,22.906
410182,1,25.328
92009,1,26.828
92009,2,21.797
92009,3,22.734
29324,1,27.094
538741,1,23.219
538741,2,25.375
25139,1,27.062
465301,1,26.172
563122,1,23.609
563122,2,21.031
563122,3,27.359
426040,1,23.344
468505,1,24.938
100081,1,22.531
100081,2,24.875
100081,3,23.828
429011,1,26.406
429011,2,22.391
429011,3,21.547
204863,1,22.25
24585,1,21.047
254387,1,23.5
291614,1,21.172
291614,2,21.094
536073,1,24.062
536073,2,23.859
536073,3,25.062
129587,1,24.719
129587,2,20.328
129587,3,24.5
34,1,29.516
34,2,28.672
39480,1,20.5
134597,1,28.047
134597,2,27.281
6484,1,20.766
6484,2,23.062
6484,3,23.141
393271,1,22.5
417832,1,22.109
262161,1,29.922
262161,2,21.094
262161,3,24.906
529376,1,21.984
529376,2,22.797
529376,3,24.188
240967,1,26.938
240967,2,24.641
335479,1,22.453
249441,1,25.469
249441,2,23.703
158726,1,24.969
158726,2,25.719
221427,1,25.188
5434,1,23.703
5434,2,22.938
5434,3,21.922
270186,1,22.156
407550,1,25.562
315319,1,25.359
315319,2,25.359
49,1,22.047
49,2,24.859
49,3,19.406
106508,1,27.531
106508,2,25.141
148240,1,20.094
148240,2,20.562
50507,1,23.75
50507,2,23.984
409181,1,19.578
54492,1,22.25
54492,2,19.812
54492,3,21.344
359569,1,28.828
112286,1,23.625
112286,2,19.016
112286,3,17.469
294973,1,22.219
294973,2,23.266
294973,3,23.688
90192,1,24.156
90192,2,26.625
111376,1,26.75
475645,1,24.891
475645,2,24.016
229301,1,24.016
229301,2,23.844
229301,3,19.219
352426,1,21.453
352426,2,27.641
352426,3,18.578
416315,1,25.172
416315,2,25.422
189893,1,26.969
189893,2,20.469
7996,1,21.188
7996,2,22.125
7996,3,22.078
460254,1,22.797
147546,1,22.75
565012,1,24.875
565012,2,23.594
512576,1,28.422
512576,2,23.984
512576,3,25.906
204837,1,20.844
214848,1,25.812
214848,2,23.781
570297,1,26.953
357865,1,24.828
357865,2,24.719
357865,3,24.719
142400,1,23.438
142400,2,23.359
265748,1,25.906
265748,2,26.375
265748,3,18.172
398575,1,22.969
398575,2,23.438
398575,3,20.281
15653,1,27.047
475195,1,24.859
475195,2,27.781
519172,1,23.312
519172,2,19.094
519172,3,21.703
376859,1,23.953
395040,1,20.266
130518,1,26.922
130518,2,26.047
403265,1,25.438
403265,2,21.422
403265,3,23.562
580685,1,23.688
580685,2,19.031
580685,3,24.328
207833,1,29.219
334809,1,23.797
381199,1,23.859
381199,2,26.922
177824,1,25.375
177824,2,23.547
177824,3,25.406
129062,1,20.422
129062,2,19.953
129062,3,26.609
203920,1,28.922
184184,1,21.266
184184,2,27.844
428304,1,24.891
428304,2,26.328
31749,1,27.516
524924,1,23.406
524924,2,25.109
524924,3,21.625
190360,1,24.109
190360,2,23.562
190360,3,25.281
381112,1,26.672
381112,2,24.812
381112,3,21.906
182759,1,20.797
182759,2,22.172
182759,3,21.969
44437,1,23.922
44437,2,25.828
151,1,20.453
480776,1,22.938
480776,2,23.0
50151,1,24.891
50151,2,23.203
50151,3,25.031
211860,1,22.672
211860,2,20.875
496215,1,21.219
496215,2,18.672
155790,1,26.109
155790,2,20.5
155790,3,26.078
236599,1,22.328
513580,1,22.875
577847,1,23.734
577847,2,22.844
577847,3,20.984
523394,1,25.656
139276,1,22.969
